SYMBOL	interaction	target	Neighbourhood
PAK1IP1	pp	N3	Nuclear
PBRM1	pp	N3	Nuclear
PDCD11	pp	N3	Nuclear
PHF14	pp	N3	Nuclear
PHF2	pp	N3	Nuclear
PHIP	pp	N3	Nuclear
PINX1	pp	N3	Nuclear
PNN	pp	N3	Nuclear
PNO1	pp	N3	Nuclear
POM121	pp	N3	Nuclear
POM121C	pp	N3	Nuclear
PPAN	pp	N3	Nuclear
PPHLN1	pp	N3	Nuclear
PTPLAD2	pp	N3	Nuclear
PWP2	pp	N3	Nuclear
PWWP2A	pp	N3	Nuclear
RAI1	pp	N3	Nuclear
RALY	pp	N3	Nuclear
RBM19	pp	N3	Nuclear
RBM28	pp	N3	Nuclear
RBM34	pp	N3	Nuclear
RBM45	pp	N3	Nuclear
RCL1	pp	N3	Nuclear
REXO4	pp	N3	Nuclear
RGS7	pp	N3	Nuclear
RNF6	pp	N3	Nuclear
RNPS1	pp	N3	Nuclear
RPF1	pp	N3	Nuclear
RPF2	pp	N3	Nuclear
RPL7L1	pp	N3	Nuclear
RPS19BP1	pp	N3	Nuclear
RRP1	pp	N3	Nuclear
RRP12	pp	N3	Nuclear
RRP1B	pp	N3	Nuclear
RRP36	pp	N3	Nuclear
RRP7A	pp	N3	Nuclear
RRP8	pp	N3	Nuclear
RRS1	pp	N3	Nuclear
RSF1	pp	N3	Nuclear
RSL1D1	pp	N3	Nuclear
RSL24D1	pp	N3	Nuclear
SAFB	pp	N3	Nuclear
SAFB2	pp	N3	Nuclear
SAP18	pp	N3	Nuclear
SCAF1	pp	N3	Nuclear
SENP3	pp	N3	Nuclear
SETD8	pp	N3	Nuclear
SGOL1	pp	N3	Nuclear
SLTM	pp	N3	Nuclear
SMARCA5	pp	N3	Nuclear
SON	pp	N3	Nuclear
SPEN	pp	N3	Nuclear
SPOPL	pp	N3	Nuclear
SRSF10	pp	N3	Nuclear
SRSF9	pp	N3	Nuclear
SSRP1	pp	N3	Nuclear
STRBP	pp	N3	Nuclear
SUGP2	pp	N3	Nuclear
SUN1	pp	N3	Nuclear
SUN2	pp	N3	Nuclear
SUPT16H	pp	N3	Nuclear
SURF6	pp	N3	Nuclear
SUV39H1	pp	N3	Nuclear
SUV39H2	pp	N3	Nuclear
SUV420H1	pp	N3	Nuclear
SYNE2	pp	N3	Nuclear
SYNE3	pp	N3	Nuclear
SYNE4	pp	N3	Nuclear
TBL3	pp	N3	Nuclear
TEX10	pp	N3	Nuclear
TFAP2C	pp	N3	Nuclear
TIGD2	pp	N3	Nuclear
TIMP3	pp	N3	Nuclear
TMEM194A	pp	N3	Nuclear
TMEM201	pp	N3	Nuclear
TMEM209	pp	N3	Nuclear
TOP2A	pp	N3	Nuclear
TOP2B	pp	N3	Nuclear
TOR1AIP1	pp	N3	Nuclear
TRA2A	pp	N3	Nuclear
TRA2B	pp	N3	Nuclear
TRPC1	pp	N3	Nuclear
TTF1	pp	N3	Nuclear
UBN1	pp	N3	Nuclear
URB1	pp	N3	Nuclear
URB2	pp	N3	Nuclear
USP36	pp	N3	Nuclear
USP42	pp	N3	Nuclear
UTP11L	pp	N3	Nuclear
UTP14A	pp	N3	Nuclear
UTP15	pp	N3	Nuclear
UTP18	pp	N3	Nuclear
UTP20	pp	N3	Nuclear
UTP3	pp	N3	Nuclear
UTP6	pp	N3	Nuclear
WDR18	pp	N3	Nuclear
WDR3	pp	N3	Nuclear
WDR36	pp	N3	Nuclear
WDR43	pp	N3	Nuclear
WDR46	pp	N3	Nuclear
WDR75	pp	N3	Nuclear
XPC	pp	N3	Nuclear
ZBTB38	pp	N3	Nuclear
ZC3H3	pp	N3	Nuclear
ZCCHC7	pp	N3	Nuclear
ZFP62	pp	N3	Nuclear
ZFR	pp	N3	Nuclear
ZFX	pp	N3	Nuclear
ZFY	pp	N3	Nuclear
ZMYND11	pp	N3	Nuclear
ZNF280C	pp	N3	Nuclear
ZNF326	pp	N3	Nuclear
ZNF512	pp	N3	Nuclear
ACP5	pp	N4	Nuclear
ACTL8	pp	N4	Nuclear
ACTN4	pp	N4	Nuclear
AFAP1	pp	N4	Nuclear
AFF1	pp	N4	Nuclear
AFF4	pp	N4	Nuclear
AGGF1	pp	N4	Nuclear
AHNAK	pp	N4	Nuclear
AK2	pp	N4	Nuclear
AKAP8L	pp	N4	Nuclear
ALDH1A2	pp	N4	Nuclear
ALKBH5	pp	N4	Nuclear
AMBRA1	pp	N4	Nuclear
ANGEL2	pp	N4	Nuclear
ANKRD12	pp	N4	Nuclear
AOC1	pp	N4	Nuclear
API5	pp	N4	Nuclear
ARID1A	pp	N4	Nuclear
ARID1B	pp	N4	Nuclear
ARID3A	pp	N4	Nuclear
ARL6IP4	pp	N4	Nuclear
ARNT	pp	N4	Nuclear
ARNTL2	pp	N4	Nuclear
ARSA	pp	N4	Nuclear
ARSB	pp	N4	Nuclear
ASH2L	pp	N4	Nuclear
ATF1	pp	N4	Nuclear
ATF7IP	pp	N4	Nuclear
ATF7IP2	pp	N4	Nuclear
ATM	pp	N4	Nuclear
ATN1	pp	N4	Nuclear
ATRIP	pp	N4	Nuclear
ATXN1	pp	N4	Nuclear
ATXN1L	pp	N4	Nuclear
AUTS2	pp	N4	Nuclear
BATF	pp	N4	Nuclear
BCL7B	pp	N4	Nuclear
BCL7C	pp	N4	Nuclear
BCL9	pp	N4	Nuclear
BCL9L	pp	N4	Nuclear
BHLHA9	pp	N4	Nuclear
BHLHB9	pp	N4	Nuclear
BOD1L1	pp	N4	Nuclear
BRD4	pp	N4	Nuclear
BRDT	pp	N4	Nuclear
BTD	pp	N4	Nuclear
BUB3	pp	N4	Nuclear
C11orf84	pp	N4	Nuclear
C12orf43	pp	N4	Nuclear
C14orf166	pp	N4	Nuclear
C15orf39	pp	N4	Nuclear
C16orf87	pp	N4	Nuclear
C19orf10	pp	N4	Nuclear
C19orf57	pp	N4	Nuclear
C1orf63	pp	N4	Nuclear
C1RL	pp	N4	Nuclear
C2orf49	pp	N4	Nuclear
C6orf132	pp	N4	Nuclear
C7orf55-LUC7L2	pp	N4	Nuclear
C9orf85	pp	N4	Nuclear
CAGE1	pp	N4	Nuclear
CALR	pp	N4	Nuclear
CALU	pp	N4	Nuclear
CATSPER3	pp	N4	Nuclear
CBFA2T2	pp	N4	Nuclear
CBFA2T3	pp	N4	Nuclear
CBX3	pp	N4	Nuclear
CCAR1	pp	N4	Nuclear
CCDC117	pp	N4	Nuclear
CCDC174	pp	N4	Nuclear
CCDC58	pp	N4	Nuclear
CCDC82	pp	N4	Nuclear
CCER2	pp	N4	Nuclear
CCNE1	pp	N4	Nuclear
CCNE2	pp	N4	Nuclear
CCNH	pp	N4	Nuclear
CCNL2	pp	N4	Nuclear
CCNT1	pp	N4	Nuclear
CCNT2	pp	N4	Nuclear
CDC73	pp	N4	Nuclear
CDK10	pp	N4	Nuclear
CDK11A	pp	N4	Nuclear
CDK11B	pp	N4	Nuclear
CDK7	pp	N4	Nuclear
CDK9	pp	N4	Nuclear
CDKN1A	pp	N4	Nuclear
CDKN2AIP	pp	N4	Nuclear
CDKN2AIPNL	pp	N4	Nuclear
CDNF	pp	N4	Nuclear
CDPF1	pp	N4	Nuclear
CDT1	pp	N4	Nuclear
CES1	pp	N4	Nuclear
CGGBP1	pp	N4	Nuclear
CHCHD7	pp	N4	Nuclear
CHD8	pp	N4	Nuclear
CHD9	pp	N4	Nuclear
CHFR	pp	N4	Nuclear
CHTF18	pp	N4	Nuclear
CHTF8	pp	N4	Nuclear
CIC	pp	N4	Nuclear
CLOCK	pp	N4	Nuclear
CLP1	pp	N4	Nuclear
CLSPN	pp	N4	Nuclear
CMTR1	pp	N4	Nuclear
CNOT2	pp	N4	Nuclear
CNOT7	pp	N4	Nuclear
CNPY2	pp	N4	Nuclear
CNPY3	pp	N4	Nuclear
CNPY4	pp	N4	Nuclear
COA5	pp	N4	Nuclear
COA6	pp	N4	Nuclear
COA7	pp	N4	Nuclear
CORO1C	pp	N4	Nuclear
COX17	pp	N4	Nuclear
CPA4	pp	N4	Nuclear
CPOX	pp	N4	Nuclear
CPSF6	pp	N4	Nuclear
CPSF7	pp	N4	Nuclear
CREBBP	pp	N4	Nuclear
CRELD2	pp	N4	Nuclear
CRY1	pp	N4	Nuclear
CSRP2BP	pp	N4	Nuclear
CTBP1	pp	N4	Nuclear
CTBP2	pp	N4	Nuclear
CTBS	pp	N4	Nuclear
CTDP1	pp	N4	Nuclear
CTNNBL1	pp	N4	Nuclear
CTR9	pp	N4	Nuclear
CTSB	pp	N4	Nuclear
CTSH	pp	N4	Nuclear
CTSL	pp	N4	Nuclear
CTSO	pp	N4	Nuclear
CWC15	pp	N4	Nuclear
CWC27	pp	N4	Nuclear
CXCL5	pp	N4	Nuclear
CXXC1	pp	N4	Nuclear
CYCS	pp	N4	Nuclear
CYHR1	pp	N4	Nuclear
CYP26A1	pp	N4	Nuclear
DAB2	pp	N4	Nuclear
DAZAP1	pp	N4	Nuclear
DBF4	pp	N4	Nuclear
DCAF15	pp	N4	Nuclear
DCAF5	pp	N4	Nuclear
DDA1	pp	N4	Nuclear
DDB2	pp	N4	Nuclear
DDIT3	pp	N4	Nuclear
DDX42	pp	N4	Nuclear
DDX46	pp	N4	Nuclear
DGCR14	pp	N4	Nuclear
DGCR6	pp	N4	Nuclear
DHX16	pp	N4	Nuclear
DHX38	pp	N4	Nuclear
DHX40	pp	N4	Nuclear
DIABLO	pp	N4	Nuclear
DIDO1	pp	N4	Nuclear
DIEXF	pp	N4	Nuclear
DMTF1	pp	N4	Nuclear
DNASE2	pp	N4	Nuclear
DNMT1	pp	N4	Nuclear
DPF1	pp	N4	Nuclear
DPF2	pp	N4	Nuclear
DPF3	pp	N4	Nuclear
DSCC1	pp	N4	Nuclear
DSN1	pp	N4	Nuclear
DTL	pp	N4	Nuclear
E2F1	pp	N4	Nuclear
E2F2	pp	N4	Nuclear
E2F3	pp	N4	Nuclear
E2F8	pp	N4	Nuclear
EAF1	pp	N4	Nuclear
EAPP	pp	N4	Nuclear
ELF1	pp	N4	Nuclear
ELF2	pp	N4	Nuclear
ELL	pp	N4	Nuclear
ELL2	pp	N4	Nuclear
ELL3	pp	N4	Nuclear
EML6	pp	N4	Nuclear
ENDOG	pp	N4	Nuclear
ENGASE	pp	N4	Nuclear
EP300	pp	N4	Nuclear
EPSTI1	pp	N4	Nuclear
ERAP1	pp	N4	Nuclear
ERCC1	pp	N4	Nuclear
ERCC3	pp	N4	Nuclear
ERCC4	pp	N4	Nuclear
ERCC5	pp	N4	Nuclear
ERO1L	pp	N4	Nuclear
ERP29	pp	N4	Nuclear
ESX1	pp	N4	Nuclear
ETV3	pp	N4	Nuclear
ETV5	pp	N4	Nuclear
ETV6	pp	N4	Nuclear
EYA3	pp	N4	Nuclear
FAM101B	pp	N4	Nuclear
FAM103A1	pp	N4	Nuclear
FAM136A	pp	N4	Nuclear
FAM161B	pp	N4	Nuclear
FAM169A	pp	N4	Nuclear
FAM172A	pp	N4	Nuclear
FAM214B	pp	N4	Nuclear
FAM50B	pp	N4	Nuclear
FAM76A	pp	N4	Nuclear
FAM76B	pp	N4	Nuclear
FAM98B	pp	N4	Nuclear
FAN1	pp	N4	Nuclear
FARSA	pp	N4	Nuclear
FARSB	pp	N4	Nuclear
FBRS	pp	N4	Nuclear
FBXL19	pp	N4	Nuclear
FBXO38	pp	N4	Nuclear
FERMT3	pp	N4	Nuclear
FEZ1	pp	N4	Nuclear
FKBP14	pp	N4	Nuclear
FKBP2	pp	N4	Nuclear
FKBP5	pp	N4	Nuclear
FKBP9	pp	N4	Nuclear
FLI1	pp	N4	Nuclear
FNBP4	pp	N4	Nuclear
FNIP2	pp	N4	Nuclear
FOXC1	pp	N4	Nuclear
FOXG1	pp	N4	Nuclear
FOXJ2	pp	N4	Nuclear
FOXJ3	pp	N4	Nuclear
FOXK1	pp	N4	Nuclear
FOXK2	pp	N4	Nuclear
FOXN2	pp	N4	Nuclear
FOXP1	pp	N4	Nuclear
FOXP4	pp	N4	Nuclear
FUBP1	pp	N4	Nuclear
FUCA1	pp	N4	Nuclear
FUS	pp	N4	Nuclear
GAA	pp	N4	Nuclear
GABPA	pp	N4	Nuclear
GABPB1	pp	N4	Nuclear
GABPB2	pp	N4	Nuclear
GABRB1	pp	N4	Nuclear
GALNS	pp	N4	Nuclear
GANAB	pp	N4	Nuclear
GATAD2B	pp	N4	Nuclear
GCC1	pp	N4	Nuclear
GIGYF2	pp	N4	Nuclear
GLA	pp	N4	Nuclear
GMEB1	pp	N4	Nuclear
GMEB2	pp	N4	Nuclear
GNS	pp	N4	Nuclear
GOLGA4	pp	N4	Nuclear
GORAB	pp	N4	Nuclear
GPALPP1	pp	N4	Nuclear
GPATCH8	pp	N4	Nuclear
GPKOW	pp	N4	Nuclear
GPS2	pp	N4	Nuclear
GREB1L	pp	N4	Nuclear
GRHL1	pp	N4	Nuclear
GRHL2	pp	N4	Nuclear
GRHL3	pp	N4	Nuclear
GSE1	pp	N4	Nuclear
GTF2E1	pp	N4	Nuclear
GTF2E2	pp	N4	Nuclear
GTF2H1	pp	N4	Nuclear
GTF2H3	pp	N4	Nuclear
GTF2H4	pp	N4	Nuclear
GTF2H5	pp	N4	Nuclear
GTF2I	pp	N4	Nuclear
H6PD	pp	N4	Nuclear
HAT1	pp	N4	Nuclear
HCFC1	pp	N4	Nuclear
HDAC1	pp	N4	Nuclear
HDAC2	pp	N4	Nuclear
HDLBP	pp	N4	Nuclear
HDX	pp	N4	Nuclear
HES1	pp	N4	Nuclear
HEXA	pp	N4	Nuclear
HEXB	pp	N4	Nuclear
HEXIM1	pp	N4	Nuclear
HIC1	pp	N4	Nuclear
HIRIP3	pp	N4	Nuclear
HIVEP1	pp	N4	Nuclear
HIVEP3	pp	N4	Nuclear
HMG20B	pp	N4	Nuclear
HMGN5	pp	N4	Nuclear
HMGXB3	pp	N4	Nuclear
HNRNPK	pp	N4	Nuclear
HNRNPLL	pp	N4	Nuclear
HOXA3	pp	N4	Nuclear
HOXB6	pp	N4	Nuclear
HSF1	pp	N4	Nuclear
HSP90B1	pp	N4	Nuclear
HTATSF1	pp	N4	Nuclear
HTRA2	pp	N4	Nuclear
HYOU1	pp	N4	Nuclear
IDS	pp	N4	Nuclear
IER2	pp	N4	Nuclear
IFNLR1	pp	N4	Nuclear
IFT20	pp	N4	Nuclear
IGFBP7	pp	N4	Nuclear
IKZF3	pp	N4	Nuclear
INTS3	pp	N4	Nuclear
IRF2	pp	N4	Nuclear
IRF2BP1	pp	N4	Nuclear
IRF2BP2	pp	N4	Nuclear
IRF2BPL	pp	N4	Nuclear
IRX1	pp	N4	Nuclear
IRX5	pp	N4	Nuclear
ITSN2	pp	N4	Nuclear
IWS1	pp	N4	Nuclear
JMJD1C	pp	N4	Nuclear
JMJD6	pp	N4	Nuclear
KCTD1	pp	N4	Nuclear
KDELC1	pp	N4	Nuclear
KDELC2	pp	N4	Nuclear
KDM1A	pp	N4	Nuclear
KDM3A	pp	N4	Nuclear
KDM3B	pp	N4	Nuclear
KDM4A	pp	N4	Nuclear
KDM4B	pp	N4	Nuclear
KDM4C	pp	N4	Nuclear
KDM5C	pp	N4	Nuclear
KHDRBS2	pp	N4	Nuclear
KHSRP	pp	N4	Nuclear
KIAA0907	pp	N4	Nuclear
KIAA1211	pp	N4	Nuclear
KIF2A	pp	N4	Nuclear
KIF4A	pp	N4	Nuclear
KIF6	pp	N4	Nuclear
KIFC1	pp	N4	Nuclear
KLF12	pp	N4	Nuclear
KLF16	pp	N4	Nuclear
KLF3	pp	N4	Nuclear
KLF9	pp	N4	Nuclear
KLHL29	pp	N4	Nuclear
KMT2E	pp	N4	Nuclear
KRBOX4	pp	N4	Nuclear
KRT31	pp	N4	Nuclear
LAMA2	pp	N4	Nuclear
LARP7	pp	N4	Nuclear
LDB1	pp	N4	Nuclear
LDOC1L	pp	N4	Nuclear
LEO1	pp	N4	Nuclear
LGMN	pp	N4	Nuclear
LIG1	pp	N4	Nuclear
LIN37	pp	N4	Nuclear
LIN52	pp	N4	Nuclear
LIN54	pp	N4	Nuclear
LIN9	pp	N4	Nuclear
LMO4	pp	N4	Nuclear
LMX1B	pp	N4	Nuclear
LONRF3	pp	N4	Nuclear
LRPAP1	pp	N4	Nuclear
LRRC41	pp	N4	Nuclear
LUC7L	pp	N4	Nuclear
LUC7L3	pp	N4	Nuclear
LUZP1	pp	N4	Nuclear
LYZL1	pp	N4	Nuclear
MAB21L1	pp	N4	Nuclear
MAD1L1	pp	N4	Nuclear
MAML1	pp	N4	Nuclear
MAML3	pp	N4	Nuclear
MAN2B1	pp	N4	Nuclear
MAN2B2	pp	N4	Nuclear
MANBA	pp	N4	Nuclear
MANF	pp	N4	Nuclear
MASTL	pp	N4	Nuclear
MAX	pp	N4	Nuclear
MBIP	pp	N4	Nuclear
MCM2	pp	N4	Nuclear
MCM3	pp	N4	Nuclear
MCM4	pp	N4	Nuclear
MCM5	pp	N4	Nuclear
MCM6	pp	N4	Nuclear
MCM7	pp	N4	Nuclear
MCM9	pp	N4	Nuclear
MDM2	pp	N4	Nuclear
MECOM	pp	N4	Nuclear
MED15	pp	N4	Nuclear
MEF2C	pp	N4	Nuclear
MEF2D	pp	N4	Nuclear
MEIS1	pp	N4	Nuclear
MEIS2	pp	N4	Nuclear
MEPCE	pp	N4	Nuclear
MESDC2	pp	N4	Nuclear
METRN	pp	N4	Nuclear
METTL1	pp	N4	Nuclear
METTL14	pp	N4	Nuclear
METTL3	pp	N4	Nuclear
MIER1	pp	N4	Nuclear
MIER2	pp	N4	Nuclear
MIER3	pp	N4	Nuclear
MIS12	pp	N4	Nuclear
MLF2	pp	N4	Nuclear
MLH1	pp	N4	Nuclear
MLH3	pp	N4	Nuclear
MLLT1	pp	N4	Nuclear
MLLT3	pp	N4	Nuclear
MN1	pp	N4	Nuclear
MNAT1	pp	N4	Nuclear
MNT	pp	N4	Nuclear
MNX1	pp	N4	Nuclear
MORC2	pp	N4	Nuclear
MORC3	pp	N4	Nuclear
MORF4L1	pp	N4	Nuclear
MPLKIP	pp	N4	Nuclear
MPPED2	pp	N4	Nuclear
MRE11A	pp	N4	Nuclear
MRGBP	pp	N4	Nuclear
MSANTD4	pp	N4	Nuclear
MSH2	pp	N4	Nuclear
MSH3	pp	N4	Nuclear
MSH6	pp	N4	Nuclear
MTA2	pp	N4	Nuclear
MTTP	pp	N4	Nuclear
MYB	pp	N4	Nuclear
MYBL1	pp	N4	Nuclear
MYBL2	pp	N4	Nuclear
MYSM1	pp	N4	Nuclear
NAB1	pp	N4	Nuclear
NABP2	pp	N4	Nuclear
NACC1	pp	N4	Nuclear
NACC2	pp	N4	Nuclear
NAGA	pp	N4	Nuclear
NASP	pp	N4	Nuclear
NBN	pp	N4	Nuclear
NCAPD3	pp	N4	Nuclear
NCAPG2	pp	N4	Nuclear
NCAPH2	pp	N4	Nuclear
NCOA2	pp	N4	Nuclear
NCOA3	pp	N4	Nuclear
NCOA6	pp	N4	Nuclear
NCOR1	pp	N4	Nuclear
NCOR2	pp	N4	Nuclear
NEIL2	pp	N4	Nuclear
NELFA	pp	N4	Nuclear
NELFB	pp	N4	Nuclear
NELFCD	pp	N4	Nuclear
NELFE	pp	N4	Nuclear
NENF	pp	N4	Nuclear
NFKBIZ	pp	N4	Nuclear
NFYA	pp	N4	Nuclear
NFYB	pp	N4	Nuclear
NFYC	pp	N4	Nuclear
NHLRC3	pp	N4	Nuclear
NOVA1	pp	N4	Nuclear
NPC2	pp	N4	Nuclear
NPTX1	pp	N4	Nuclear
NR1H3	pp	N4	Nuclear
NR4A3	pp	N4	Nuclear
NRDE2	pp	N4	Nuclear
NRF1	pp	N4	Nuclear
NSL1	pp	N4	Nuclear
NUDT21	pp	N4	Nuclear
OGG1	pp	N4	Nuclear
OTUD5	pp	N4	Nuclear
P4HB	pp	N4	Nuclear
PABPN1	pp	N4	Nuclear
PADI4	pp	N4	Nuclear
PAF1	pp	N4	Nuclear
PAPOLG	pp	N4	Nuclear
PBX1	pp	N4	Nuclear
PBX2	pp	N4	Nuclear
PBX3	pp	N4	Nuclear
PCF11	pp	N4	Nuclear
PCGF3	pp	N4	Nuclear
PCGF5	pp	N4	Nuclear
PCK1	pp	N4	Nuclear
PDIA3	pp	N4	Nuclear
PDIA4	pp	N4	Nuclear
PDIA6	pp	N4	Nuclear
PDS5A	pp	N4	Nuclear
PER2	pp	N4	Nuclear
PGBD4	pp	N4	Nuclear
PHF21A	pp	N4	Nuclear
PHF23	pp	N4	Nuclear
PI3	pp	N4	Nuclear
PIAS2	pp	N4	Nuclear
PIAS4	pp	N4	Nuclear
PIWIL3	pp	N4	Nuclear
PKNOX1	pp	N4	Nuclear
PLA2G15	pp	N4	Nuclear
PLOD2	pp	N4	Nuclear
PMF1	pp	N4	Nuclear
PMS1	pp	N4	Nuclear
PMS2	pp	N4	Nuclear
PNISR	pp	N4	Nuclear
PNKP	pp	N4	Nuclear
POFUT1	pp	N4	Nuclear
POGK	pp	N4	Nuclear
POLA1	pp	N4	Nuclear
POLB	pp	N4	Nuclear
POLD1	pp	N4	Nuclear
POLD2	pp	N4	Nuclear
POLD3	pp	N4	Nuclear
POLD4	pp	N4	Nuclear
POLE	pp	N4	Nuclear
POLE2	pp	N4	Nuclear
POLK	pp	N4	Nuclear
POU2F1	pp	N4	Nuclear
PPARG	pp	N4	Nuclear
PPIC	pp	N4	Nuclear
PPIL2	pp	N4	Nuclear
PPIL4	pp	N4	Nuclear
PPP1R18	pp	N4	Nuclear
PPP1R8	pp	N4	Nuclear
PPP4R2	pp	N4	Nuclear
PPWD1	pp	N4	Nuclear
PQBP1	pp	N4	Nuclear
PRCC	pp	N4	Nuclear
PRCP	pp	N4	Nuclear
PRDM1	pp	N4	Nuclear
PRIM2	pp	N4	Nuclear
PRKCSH	pp	N4	Nuclear
PRKRIP1	pp	N4	Nuclear
PRMT1	pp	N4	Nuclear
PRMT6	pp	N4	Nuclear
PRPF18	pp	N4	Nuclear
PRPF39	pp	N4	Nuclear
PRPF40A	pp	N4	Nuclear
PRPF40B	pp	N4	Nuclear
PRRX1	pp	N4	Nuclear
PRSS22	pp	N4	Nuclear
PSME3	pp	N4	Nuclear
PSPC1	pp	N4	Nuclear
PTPRD	pp	N4	Nuclear
PUF60	pp	N4	Nuclear
PUS1	pp	N4	Nuclear
PUS10	pp	N4	Nuclear
PUS3	pp	N4	Nuclear
PYGO1	pp	N4	Nuclear
PYGO2	pp	N4	Nuclear
QKI	pp	N4	Nuclear
QRICH1	pp	N4	Nuclear
QSER1	pp	N4	Nuclear
RAB11FIP3	pp	N4	Nuclear
RAB11FIP4	pp	N4	Nuclear
RAB6C	pp	N4	Nuclear
RAD17	pp	N4	Nuclear
RAD50	pp	N4	Nuclear
RAD54L2	pp	N4	Nuclear
RAD9A	pp	N4	Nuclear
RANBP3	pp	N4	Nuclear
RARA	pp	N4	Nuclear
RARB	pp	N4	Nuclear
RBBP4	pp	N4	Nuclear
RBBP5	pp	N4	Nuclear
RBBP8	pp	N4	Nuclear
RBBP8NL	pp	N4	Nuclear
RBL1	pp	N4	Nuclear
RBL2	pp	N4	Nuclear
RBM12	pp	N4	Nuclear
RBM18	pp	N4	Nuclear
RBM20	pp	N4	Nuclear
RBM25	pp	N4	Nuclear
RBM26	pp	N4	Nuclear
RBM33	pp	N4	Nuclear
RBM48	pp	N4	Nuclear
RBPJ	pp	N4	Nuclear
RCN1	pp	N4	Nuclear
RCN3	pp	N4	Nuclear
RCOR1	pp	N4	Nuclear
RCOR2	pp	N4	Nuclear
RCOR3	pp	N4	Nuclear
RERE	pp	N4	Nuclear
RFWD3	pp	N4	Nuclear
RFX1	pp	N4	Nuclear
RFX3	pp	N4	Nuclear
RFX5	pp	N4	Nuclear
RFX7	pp	N4	Nuclear
RHBDL2	pp	N4	Nuclear
RLIM	pp	N4	Nuclear
RMDN1	pp	N4	Nuclear
RNASE1	pp	N4	Nuclear
RNF138	pp	N4	Nuclear
RNF20	pp	N4	Nuclear
RNF220	pp	N4	Nuclear
RNF40	pp	N4	Nuclear
RNMT	pp	N4	Nuclear
RPA1	pp	N4	Nuclear
RPA2	pp	N4	Nuclear
RPA3	pp	N4	Nuclear
RPRD1A	pp	N4	Nuclear
RPRD1B	pp	N4	Nuclear
RPS21	pp	N4	Nuclear
RPUSD2	pp	N4	Nuclear
RTCB	pp	N4	Nuclear
RTEL1	pp	N4	Nuclear
RTF1	pp	N4	Nuclear
RUNX1	pp	N4	Nuclear
RXRB	pp	N4	Nuclear
RYBP	pp	N4	Nuclear
S100PBP	pp	N4	Nuclear
SALL2	pp	N4	Nuclear
SAMHD1	pp	N4	Nuclear
SAP30BP	pp	N4	Nuclear
SATB1	pp	N4	Nuclear
SATB2	pp	N4	Nuclear
SBNO1	pp	N4	Nuclear
SBNO2	pp	N4	Nuclear
SCAF4	pp	N4	Nuclear
SCAF8	pp	N4	Nuclear
SCML2	pp	N4	Nuclear
SCPEP1	pp	N4	Nuclear
SDCCAG3	pp	N4	Nuclear
SENP6	pp	N4	Nuclear
SERBP1	pp	N4	Nuclear
SERPINH1	pp	N4	Nuclear
SERTAD2	pp	N4	Nuclear
SERTAD4	pp	N4	Nuclear
SET	pp	N4	Nuclear
SETD1A	pp	N4	Nuclear
SETD1B	pp	N4	Nuclear
SETDB2	pp	N4	Nuclear
SF1	pp	N4	Nuclear
SF3B5	pp	N4	Nuclear
SFMBT1	pp	N4	Nuclear
SFSWAP	pp	N4	Nuclear
SHFM1	pp	N4	Nuclear
SIRT1	pp	N4	Nuclear
SIX4	pp	N4	Nuclear
SIX5	pp	N4	Nuclear
SKP2	pp	N4	Nuclear
SLAIN1	pp	N4	Nuclear
SLC4A1AP	pp	N4	Nuclear
SLMO2	pp	N4	Nuclear
SMARCAD1	pp	N4	Nuclear
SMARCC1	pp	N4	Nuclear
SMARCD3	pp	N4	Nuclear
SMCHD1	pp	N4	Nuclear
SMEK1	pp	N4	Nuclear
SMEK2	pp	N4	Nuclear
SMNDC1	pp	N4	Nuclear
SMPDL3A	pp	N4	Nuclear
SNAPC1	pp	N4	Nuclear
SNAPC2	pp	N4	Nuclear
SNAPC3	pp	N4	Nuclear
SNAPC4	pp	N4	Nuclear
SNRPA	pp	N4	Nuclear
SNRPD2	pp	N4	Nuclear
SOBP	pp	N4	Nuclear
SOX12	pp	N4	Nuclear
SOX13	pp	N4	Nuclear
SOX5	pp	N4	Nuclear
SOX6	pp	N4	Nuclear
SOX9	pp	N4	Nuclear
SP1	pp	N4	Nuclear
SP3	pp	N4	Nuclear
SP4	pp	N4	Nuclear
SP6	pp	N4	Nuclear
SPAG8	pp	N4	Nuclear
SPARC	pp	N4	Nuclear
SPIDR	pp	N4	Nuclear
SPIN1	pp	N4	Nuclear
SPTAN1	pp	N4	Nuclear
SPTBN1	pp	N4	Nuclear
SPTBN2	pp	N4	Nuclear
SRF	pp	N4	Nuclear
SRRM1	pp	N4	Nuclear
SRRM2	pp	N4	Nuclear
SRRT	pp	N4	Nuclear
SRSF11	pp	N4	Nuclear
SRSF2	pp	N4	Nuclear
SS18	pp	N4	Nuclear
SSB	pp	N4	Nuclear
SSBP2	pp	N4	Nuclear
SSBP3	pp	N4	Nuclear
SSBP4	pp	N4	Nuclear
SUGP1	pp	N4	Nuclear
SUMF1	pp	N4	Nuclear
SUMF2	pp	N4	Nuclear
SUMO1	pp	N4	Nuclear
SUOX	pp	N4	Nuclear
SUPT4H1	pp	N4	Nuclear
SUPT5H	pp	N4	Nuclear
SV2B	pp	N4	Nuclear
SYNPO2	pp	N4	Nuclear
TAF4	pp	N4	Nuclear
TAF4B	pp	N4	Nuclear
TAF8	pp	N4	Nuclear
